sample	Transcript_ID_clean	gene_id	gene_name	TPM	Amyloid_Index_max	strict_burden	strict_burden_rank_desc	Consensus_collapsed	n_protein_variants	Group	raw_Group	subject	time	batch
SRR32060341	ENST00000451672	ENSG00000235453.12	SMIM27	6.606579780578613	-0.12800913362436778	-0.845702553932134	540.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000451680	ENSG00000114738.11	MAPKAPK3	37.729698181152344	-0.4921455748823478	-18.568504001500692	1018.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000451849	ENSG00000152443.13	ZNF776	8.445329666137695	-0.3190559859196895	-2.6945329830463645	722.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000451882	ENSG00000226742.4	HSBP1L1	3.343820095062256	-0.4839855193307187	-1.618360505257199	624.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000451928	ENSG00000174827.14	PDZK1	1.447409987449646	-0.3962643770326653	-0.5735570169875919	505.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000452119	ENSG00000101146.13	RAE1	3.3302299976348877	-0.8683370502342342	-2.891762092747839	732.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000452474	ENSG00000118260.15	CREB1	2.824620008468628	-0.3002515107032687	-0.8480964247053853	541.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000452735	ENSG00000114473.14	IQCG	16.62470054626465	-2.0006666231250434	-33.26048350236036	1087.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000452773	ENSG00000001631.17	KRIT1	20.420499801635742	-0.7450905965147832	-15.215122378330786	992.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000453031	ENSG00000114374.13	USP9Y	3.113840103149414	-0.16617323053098293	-0.5174368692972673	499.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000453386	ENSG00000136527.19	TRA2B	15.242600440979004	-1.8713735806497964	-28.524599765649043	1075.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000453419	ENSG00000085514.16	PILRA	6.032189846038818	-0.3220800988128593	-1.9428483016701092	665.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000453441	ENSG00000215018.10	COL28A1	124.31300354003906	-0.9201121768686592	-114.38190830030668	1156.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000453615	ENSG00000159352.16	PSMD4	108.68800354003906	-0.9988345609741502	-108.5613342990718	1152.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000453724	ENSG00000197713.15	RPE	15.661299705505371	0.14899207977182427	2.333409615053104	221.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000453765	ENSG00000155744.10	HYCC2	3.441930055618286	0.541601528060458	1.864154577600081	243.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000453773	ENSG00000127948.17	POR	5.58834981918335	0.07990669165018494	0.44654654583485065	367.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000453819	ENSG00000206562.12	METTL6	3.9386301040649414	0.2664070508474531	1.0492788304029383	301.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000453846	ENSG00000123600.21	METTL8	25.346900939941406	-0.7828224113853091	-19.84212211494949	1031.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000454108	ENSG00000122786.20	CALD1	4.563990116119385	-1.3663783933604863	-6.2361374821763444	852.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000455335	ENSG00000106635.8	BCL7B	20.29210090637207	-0.8154904329890282	-16.548014154394412	1005.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000455386	ENSG00000107954.11	NEURL1	3.819279909133911	-2.9945967691400783	-11.437203276334023	943.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000455757	ENSG00000118260.15	CREB1	4.467559814453125	0.7490463744596503	3.346409481697741	187.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000456257	ENSG00000163161.14	ERCC3	27.00779914855957	-0.6110266753259055	-16.502485721614175	1004.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000456298	ENSG00000197520.11	FAM177B	2.500610113143921	-0.6876813246713004	-1.7196228750932618	636.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000456306	ENSG00000102103.18	PQBP1	21.634700775146484	-1.3011634991749579	-28.150282964192773	1073.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000456491	ENSG00000204120.16	GIGYF2	31.181699752807617	-0.6530595188054141	-20.363505836103442	1034.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000456523	ENSG00000138675.17	FGF5	3.749619960784912	-0.5485740639462461	-2.056944260141743	677.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000456790	ENSG00000126005.17	MMP24OS	54.87779998779297	-1.2739165109592907	-69.90973548957102	1134.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000456948	ENSG00000122565.19	CBX3	2.8555400371551514	-0.6819544719016868	-1.9473482980322643	666.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000457014	ENSG00000122133.17	PAEP	27.00860023498535	0.008972074539191554	0.24232317450751512	394.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000458458	ENSG00000114439.19	BBX	13.49779987335205	-1.1207223631087084	-15.127286170831535	988.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000460369	ENSG00000117394.24	SLC2A1	16.76799964904785	0.06585375982086064	1.1042358215646728	296.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000460397	ENSG00000180999.11	C1orf105	34.26459884643555	-1.3303473000066837	-45.58381656116766	1117.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000460845	ENSG00000105939.14	ZC3HAV1	18.497100830078125	-0.18003259986139658	-3.3300811523373617	751.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000460983	ENSG00000112078.14	KCTD20	2.058379888534546	-0.9077447131787245	-1.8684834615306463	655.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000461948	ENSG00000102796.12	DHRS12	3.5346200466156006	0.488352216628801	1.7261395347053246	253.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000462165	ENSG00000122565.19	CBX3	15.39579963684082	-1.0174130674882842	-15.663887734953232	996.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000462250	ENSG00000125459.18	MSTO1	46.78950119018555	0.3994743196362302	18.691204154067954	66.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000462320	ENSG00000169599.13	NFU1	1.9305700063705444	-1.1730631506267237	-2.264680534178485	693.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000462322	ENSG00000240204.3	SMKR1	5.319709777832031	-1.7607869312921154	-9.366875455073524	922.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000462866	ENSG00000143224.18	PPOX	8.52418041229248	0.43414328289089815	3.7007156681469473	178.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000463003	ENSG00000198824.8	CHAMP1	17.125600814819336	-0.3851029199804078	-6.595118880205777	866.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000463135	ENSG00000130962.19	PRRG1	22.851999282836914	-0.43479621136061375	-9.935962710192953	927.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000463253	ENSG00000164483.17	SAMD3	20.30660057067871	0.5040590500049915	10.235725792487129	100.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000463468	ENSG00000108021.22	TASOR2	27.16029930114746	0.4496539280347679	12.212735267360918	89.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000464181	ENSG00000114098.18	ARMC8	2.0752100944519043	0.9659556378253796	2.0045608904079555	234.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000464909	ENSG00000237651.8	C2orf74	4.663579940795898	-0.31348365257855304	-1.4619560739327704	610.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000465139	ENSG00000140350.15	ANP32A	122.0989990234375	-2.031267691077871	-248.01575182925714	1175.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000465459	ENSG00000204642.14	HLA-F	11.122200012207031	0.6582007806816674	7.320640730932319	126.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000466830	ENSG00000187118.14	CMC1	3.6979799270629883	-0.30519261370653084	-1.1285961593746396	579.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000466876	ENSG00000114331.16	ACAP2	16.87649917602539	-0.3983109646020798	-6.7220946659088785	869.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000467124	ENSG00000197969.14	VPS13A	3.5856800079345703	-0.37703349995007146	-1.351921483092571	594.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000467618	ENSG00000163611.11	SPICE1	5.003799915313721	-0.28571279243192177	-1.429649646574897	606.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000467634	ENSG00000114126.18	TFDP2	15.361000061035156	-0.24090813443585146	-3.70058986777298	769.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000467636	ENSG00000150459.13	SAP18	1.2833199501037598	-0.3193856718046342	-0.4098740044041789	476.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000467691	ENSG00000143318.13	CASQ1	6.43248987197876	-1.9040325466218513	-12.247670072062984	960.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000468204	ENSG00000111832.13	RWDD1	31.84510040283203	0.01870861383686445	0.595777686032761	352.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000468369	ENSG00000163848.21	ZNF148	58.54909896850586	-0.5363343343617991	-31.40189202275669	1082.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000468582	ENSG00000188186.11	LAMTOR4	8.031720161437988	-0.24832801591362735	-1.9945011320633743	671.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000468896	ENSG00000119487.17	MAPKAP1	43.405799865722656	-0.011431179275239057	-0.4961794798502231	495.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000470357	ENSG00000049245.13	VAMP3	19.398399353027344	1.0413376560611243	20.200283713619125	60.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000470626	ENSG00000134744.14	TUT4	7.604569911956787	-0.9207830376214428	-7.002158983336198	876.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000470681	ENSG00000188493.15	ACTMAP	1.1237800121307373	-1.5661926974502314	-1.7600560485396932	642.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000470914	ENSG00000134330.19	IAH1	76.3147964477539	-0.0832512768204035	-6.353304244564706	857.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000471292	ENSG00000170906.16	NDUFA3	11.728300094604492	0.06518504452858034	0.7645097639113468	326.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000471668	ENSG00000186487.21	MYT1L	15.28279972076416	-0.8190713677174012	-12.517703669837418	964.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000472992	ENSG00000239998.7	LILRA2	155.6959991455078	-0.5176277262844404	-80.59256602927339	1140.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000473337	ENSG00000112146.17	FBXO9	5.2324700355529785	-0.8070433162580773	-4.222829969713696	795.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000473505	ENSG00000117298.16	ECE1	5.17411994934082	-0.15524843040273334	-0.8032740008506325	535.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000473578	ENSG00000171735.21	CAMTA1	15.128199577331543	-0.8907168002375581	-13.47494152087593	976.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000474141	ENSG00000188186.11	LAMTOR4	480.95001220703125	0.29893435582590444	143.77248208356977	12.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000474605	ENSG00000106560.11	GIMAP2	36.96799850463867	-0.593177409249132	-21.92858157810735	1041.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000474732	ENSG00000154928.19	EPHB1	2.3077099323272705	-0.21286467021630565	-0.49122991369973745	492.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000475179	ENSG00000203326.12	ZNF525	10.325699806213379	0.0429208855601602	0.4431881797110528	368.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000475359	ENSG00000204120.16	GIGYF2	3.572930097579956	-0.9788124628080525	-3.497228508253252	758.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000475435	ENSG00000132879.14	FBXO44	20.93090057373047	-0.4903672612752927	-10.263828390365662	931.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000475990	ENSG00000172785.19	ZNG1A	3.374109983444214	0.580753715919484	1.9595269108062559	236.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000475996	ENSG00000204642.14	HLA-F	6.696509838104248	0.879059368122354	5.886629706909047	142.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000476004	ENSG00000126883.19	NUP214	11.818400382995605	-0.9434959933215904	-11.150613408826704	941.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000476133	ENSG00000189171.16	S100A13	1.808609962463379	-0.013625715321754056	-0.02464360447661429	425.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000476625	ENSG00000094631.22	HDAC6	1.0667099952697754	-0.6527929008999688	-0.6963407122311487	524.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000477163	ENSG00000132716.19	DCAF8	86.59660339355469	-0.30845019872341883	-26.71073952551503	1063.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000477394	ENSG00000132676.16	DAP3	6.373169898986816	0.5152311643865916	3.2836557478885533	189.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000477431	ENSG00000009790.15	TRAF3IP3	47.29990005493164	-0.6985051327621186	-33.03922296750496	1085.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000477973	ENSG00000163602.12	RYBP	116.18299865722656	-1.1422778768043136	-132.71326902693517	1159.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000478536	ENSG00000068885.15	IFT80	8.123709678649902	0.03295424496901233	0.2677107188073653	389.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000478753	ENSG00000179918.19	SEPHS2	18.02720069885254	-0.6503977611860424	-11.72485097498515	952.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000478843	ENSG00000163932.16	PRKCD	2.100600004196167	0.2640489948486719	0.5546613196871139	354.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000478930	ENSG00000105856.14	HBP1	17.521099090576172	-0.9455078436793652	-16.566336620023165	1006.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000479011	ENSG00000105856.14	HBP1	38.9818000793457	-1.097324442856296	-42.77568205360354	1111.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000479414	ENSG00000160124.9	MIX23	2.7858500480651855	0.026480464549347583	0.07377060343758841	410.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000480205	ENSG00000163636.11	PSMD6	11.20680046081543	0.5947926300787124	6.6657223208557355	134.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000480679	ENSG00000169764.16	UGP2	11.812299728393555	-0.8805903944869767	-10.401797677624488	933.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000480716	ENSG00000175787.18	ZNF169	17.70840072631836	0.2358064049483149	4.1757543126572605	165.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000480747	ENSG00000136108.15	CKAP2	3.6719300746917725	-0.42494782627136657	-1.5603787034607255	621.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000481541	ENSG00000115486.13	GGCX	20.429800033569336	0.3603854015431555	7.362601688544257	124.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000481629	ENSG00000162244.12	RPL29	1.2052199840545654	-1.5286028476927274	-1.8423026997219922	650.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000482419	ENSG00000108021.22	TASOR2	236.78399658203125	0.0502880103593093	11.907396073035844	90.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000483089	ENSG00000198556.14	ZNF789	31.190399169921875	-0.42788608119731963	-13.345937671798003	973.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000483273	ENSG00000233954.7	UQCRHL	20.059999465942383	-1.9160202483854043	-38.435365159346	1103.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000483400	ENSG00000166839.18	ANKDD1A	15.456199645996094	0.10013298797212397	1.5476754532472736	270.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000483426	ENSG00000115652.15	UXS1	69.19509887695312	0.5762342445013711	39.87258552455875	37.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000483630	ENSG00000269713.9	NBPF9	154.4949951171875	-1.054877636133963	-162.9733152437469	1166.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000484142	ENSG00000169764.16	UGP2	10.445599555969238	-0.29552336823104197	-3.086918763972706	740.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000485114	ENSG00000152061.24	RABGAP1L	5.614250183105469	-1.0781939187295155	-6.0532504056503855	847.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000485569	ENSG00000122545.22	SEPTIN7	26.36680030822754	-0.7643687830642539	-20.15395906489808	1033.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000485876	ENSG00000170906.16	NDUFA3	217.2779998779297	0.3882093689478202	84.34935521885564	20.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000486337	ENSG00000196998.19	WDR45	73.5531005859375	-0.12589794449438957	-9.260184174958612	918.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000486474	ENSG00000198482.14	ZNF808	29.358699798583984	-0.31130976863862786	-9.13965004182811	916.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000486911	ENSG00000155621.15	C9orf85	1.8198699951171875	-2.215702232511356	-4.0322900110615825	783.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000486944	ENSG00000171121.17	KCNMB3	11.344099998474121	0.1416614803728667	1.6070219992816788	263.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000486950	ENSG00000100503.27	NIN	4.035639762878418	-0.3401441132765105	-1.3726991086477065	597.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000487271	ENSG00000009790.15	TRAF3IP3	30.03030014038086	-0.46891508818543254	-14.081660838561698	979.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000488005	ENSG00000127922.10	SEM1	1.694100022315979	-2.42203886224966	-4.103176090587317	787.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000488009	ENSG00000102786.15	INTS6	16.190399169921875	0.4267453617359805	6.909177750418229	130.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000488245	ENSG00000169764.16	UGP2	48.90959930419922	-0.06935564347600341	-3.3921567318962254	755.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000489512	ENSG00000106477.20	CEP41	31.818700790405273	-0.5704744283788659	-18.151755145164614	1015.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000489647	ENSG00000186184.20	POLR1D	15.589099884033203	-1.1735393719619123	-18.294422487359846	1016.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000489843	ENSG00000168374.11	ARF4	8.78201961517334	0.47067312349891155	4.133460602902345	166.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000490506	ENSG00000092036.19	HAUS4	5.907949924468994	0.28329397456746597	1.6736866156483816	257.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000490612	ENSG00000204120.16	GIGYF2	23.115999221801758	-0.9788124628080525	-22.626228128560804	1043.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000491093	ENSG00000168301.13	KCTD6	7.839580059051514	-0.21093829491721588	-1.653667650523333	629.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000491191	ENSG00000124782.21	RREB1	3.871429920196533	-0.5140267804919257	-1.9900186577787369	669.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000491219	ENSG00000117020.19	AKT3	2.0328400135040283	0.3362198693320014	0.6834812037131883	340.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000491281	ENSG00000144802.11	NFKBIZ	6.733449935913086	-0.7291763061304823	-4.909872151783637	820.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000492245	ENSG00000150459.13	SAP18	42.90480041503906	-0.11577744584154863	-4.967408206394638	822.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000492492	ENSG00000173890.17	GPR160	5.8881001472473145	1.0204847081564492	6.008716160359621	140.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000492782	ENSG00000185811.21	IKZF1	2.2648799419403076	-1.5712042567648183	-3.5585890058378657	761.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000492785	ENSG00000135968.22	GCC2	114.11799621582031	-0.2120477449897825	-24.198463760317228	1052.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000493030	ENSG00000154370.16	TRIM11	5.358580112457275	-0.08507263666529172	-0.4558685389489358	485.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000493173	ENSG00000112763.17	BTN2A1	21.515499114990234	0.5124574023593191	11.025776786932125	95.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000493576	ENSG00000075292.20	ZNF638	60.10020065307617	-0.8702747988665299	-52.30369003519395	1123.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000493661	ENSG00000166401.15	SERPINB8	1.1378300189971924	-0.07392169815745171	-0.084110327218798	431.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000493680	ENSG00000099968.19	BCL2L13	14.346599578857422	0.27950149544098	4.009896036783584	169.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000494258	ENSG00000003402.21	CFLAR	16.41819953918457	0.261532271671033	4.293889022231248	164.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000494660	ENSG00000124370.11	MCEE	3.8582499027252197	0.08916121801222546	0.344006260722531	376.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000495056	ENSG00000071073.13	MGAT4A	16.505699157714844	0.3253696832485978	5.370454106742326	150.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000495340	ENSG00000204348.10	DXO	2.1168899536132812	0.03322273585225581	0.0703288757571881	412.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000495544	ENSG00000196562.16	SULF2	73.25650024414062	-0.5419619602274615	-39.70223647171796	1106.0	Amyloid	1.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000495566	ENSG00000163605.16	PPP4R2	38.4911003112793	-0.042119250672019215	-1.6212163026526096	626.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000497116	ENSG00000138495.7	COX17	5.974140167236328	-0.5668776199383116	-3.3866063591807967	753.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000497586	ENSG00000163935.14	SFMBT1	24.055400848388672	-1.9329882111738577	-46.498806254996914	1118.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000497880	ENSG00000114541.15	FRMD4B	8.176859855651855	0.07854154577062544	0.6422232126126699	345.0	Amyloid	2.0	TOL	chili	N064	BC	2
SRR32060341	ENST00000497965	ENSG00000116251.11	RPL22	11.67590045928955	0.22067978508321043	2.576635204008976	211.0	Amyloid	2.0	TOL	chili	N064	BC	2
