sample	Transcript_ID_clean	Consensus_collapsed	Amyloid_Index_max	AmyloGram_Prob_max	AMYPred_Prob_max	n_protein_variants	gene_id	gene_name	biotype	strict_consensus_amyloid	TPM	strict_TPM_contribution	strict_weighted_positive_contribution
SRR32060312	ENST00000574838	Amyloid	-0.03396553991796516	0.625301036267034	0.7027005744134615	1	ENSG00000129235.11	TXNDC17	protein_coding	True	16.2522	16.2522	0.0
SRR32060312	ENST00000574840	Amyloid	-0.24009937380607022	0.529713011228928	0.959061172577634	1	ENSG00000015532.10	XYLT2	protein_coding	True	20.9713	20.9713	0.0
SRR32060312	ENST00000575197	Amyloid	-0.21406742686691765	0.821551440460204	0.9043077908524226	1	ENSG00000108590.11	MED31	protein_coding	True	13.9877	13.9877	0.0
SRR32060312	ENST00000575228	Amyloid	-0.4742237574619872	0.667885866377631	0.8444440260086498	1	ENSG00000141127.15	PRPSAP2	protein_coding	True	3.35466	3.35466	0.0
SRR32060312	ENST00000575394	Amyloid	-1.0733159455789039	0.545648197840184	0.9590353585922174	1	ENSG00000070444.15	MNT	protein_coding	True	3.12567	3.12567	0.0
SRR32060312	ENST00000575578	Amyloid	0.6408534025324573	0.917586033222489	0.8039907351579885	1	ENSG00000141568.21	FOXK2	protein_coding	True	1.42138	1.42138	0.9108962368673683
SRR32060312	ENST00000575841	Amyloid	-1.0329298270463636	0.76454854350963	0.7483346065481867	1	ENSG00000175866.16	BAIAP2	protein_coding	True	4.37728	4.37728	0.0
SRR32060312	ENST00000576384	Amyloid	0.4835223758898687	0.723061264847791	0.5454851942858022	1	ENSG00000183011.14	NAA38	protein_coding	True	57.4705	57.4705	27.788273161012587
SRR32060312	ENST00000576965	Amyloid	-0.5875906519002448	0.59350444405359	0.602097608636751	1	ENSG00000108523.16	RNF167	protein_coding	True	5.25274	5.25274	0.0
SRR32060312	ENST00000577053	Amyloid	0.287667341973901	0.862681743572924	0.6560151237897014	1	ENSG00000132386.11	SERPINF1	protein_coding	True	9.17097	9.17097	2.638188552599905
SRR32060312	ENST00000577250	Amyloid	-0.7508692667713348	0.704762751826403	0.843235774254456	1	ENSG00000101782.15	RIOK3	protein_coding	True	1.05934	1.05934	0.0
SRR32060312	ENST00000577660	Amyloid	-0.560367207756974	0.5379801752048	0.9356720005021408	1	ENSG00000265303.1	ENSG00000265303	protein_coding	True	7.9731	7.9731	0.0
SRR32060312	ENST00000577837	Amyloid	0.2623761898472955	0.630282430287427	0.6651884580685604	1	ENSG00000171634.19	BPTF	protein_coding	True	15.9445	15.9445	4.183457151013117
SRR32060312	ENST00000578202	Amyloid	-0.4462391108315568	0.713708581581667	0.631571186079328	2	ENSG00000065534.20	MYLK	protein_coding	True	12.4924	12.4924	0.0
SRR32060312	ENST00000579123	Amyloid	-0.4337729834825276	0.66297695419254	0.6274743942814475	1	ENSG00000002834.19	LASP1	protein_coding	True	26.2414	26.2414	0.0
SRR32060312	ENST00000579520	Amyloid	0.5740323133433941	0.85611439723745	0.7189496234348953	1	ENSG00000169689.15	CENPX	protein_coding	True	3.03494	3.03494	1.7421536315547264
SRR32060312	ENST00000579793	Amyloid	-0.34226664972047366	0.637605867294776	0.5589815783800192	1	ENSG00000264343.7	NOTCH2NLA	protein_coding	True	2.34067	2.34067	0.0
SRR32060312	ENST00000579900	Amyloid	0.746777445230132	0.845116632963085	0.718454726573548	1	ENSG00000125450.11	NUP85	protein_coding	True	9.75066	9.75066	7.281572921262741
SRR32060312	ENST00000580759	Amyloid	-1.5193131383813812	0.789486767679163	0.6911847287300708	1	ENSG00000010244.19	ZNF207	protein_coding	True	44.2587	44.2587	0.0
SRR32060312	ENST00000580787	Amyloid	1.0406164959053317	0.869662125305126	0.6445885846850371	1	ENSG00000187824.9	TMEM220	protein_coding	True	71.8944	71.8944	74.81450021647672
SRR32060312	ENST00000581289	Amyloid	-1.3618011824511977	0.821551440460204	0.8154257858263899	1	ENSG00000167525.16	PROCA1	protein_coding	True	3.44026	3.44026	0.0
SRR32060312	ENST00000581516	Amyloid	0.46018485134071224	0.73878425283351	0.7977206669673165	1	ENSG00000076351.13	SLC46A1	protein_coding	True	1.83365	1.83365	0.8438179494132851
SRR32060312	ENST00000582084	Amyloid	-0.12766067614648133	0.648730293255906	0.5135369983302182	1	ENSG00000141298.19	SSH2	protein_coding	True	3.28902	3.28902	0.0
SRR32060312	ENST00000582222	Amyloid	0.3022174574737854	0.546913519150508	0.938037314212457	1	ENSG00000141552.18	ANAPC11	protein_coding	True	1.33253	1.33253	0.40271383515583414
SRR32060312	ENST00000582475	Amyloid	-1.6366677190027996	0.862681743572924	0.6063790611061063	1	ENSG00000167088.11	SNRPD1	protein_coding	True	6.6752	6.6752	0.0
SRR32060312	ENST00000582812	Amyloid	-0.9161533270622966	0.713708581581667	0.6720242050095334	1	ENSG00000166579.16	NDEL1	protein_coding	True	61.1857	61.1857	0.0
SRR32060312	ENST00000583016	Amyloid	0.077007338422941	0.883628667541609	0.6055540925393685	1	ENSG00000170921.16	TANC2	protein_coding	True	2.95852	2.95852	0.22782774591237595
SRR32060312	ENST00000583381	Amyloid	0.38626103260166444	0.764326809864775	0.5083286913312717	1	ENSG00000109084.14	TMEM97	protein_coding	True	3.19831	3.19831	1.2353824839270178
SRR32060312	ENST00000583487	Amyloid	-0.19426578788124624	0.830782716450322	0.8171313384704058	1	ENSG00000132591.12	ERAL1	protein_coding	True	1.02592	1.02592	0.0
SRR32060312	ENST00000583527	Amyloid	0.11002093227527363	0.662318422055951	0.800140486210774	1	ENSG00000176390.12	CRLF3	protein_coding	True	122.714	122.714	13.501108340755543
SRR32060312	ENST00000583843	Amyloid	-0.17465256017384195	0.684674279734953	0.5848535835303281	1	ENSG00000146872.19	TLK2	protein_coding	True	8.68785	8.68785	0.0
SRR32060312	ENST00000583931	Amyloid	-2.383862482294254	0.862681743572924	0.7768802200106661	1	ENSG00000143401.15	ANP32E	protein_coding	True	3.1168	3.1168	0.0
SRR32060312	ENST00000583990	Amyloid	0.3541381195967298	0.762764012332307	0.9352935145957744	1	ENSG00000171634.19	BPTF	protein_coding	True	33.674	33.674	11.925246963648215
SRR32060312	ENST00000584314	Amyloid	0.3022174574737854	0.546913519150508	0.938037314212457	1	ENSG00000141552.18	ANAPC11	protein_coding	True	4.71165	4.71165	1.4239428516872012
SRR32060312	ENST00000584423	Amyloid	0.13073739194682663	0.914573991923109	0.8106905234115754	1	ENSG00000126653.18	NSRP1	protein_coding	True	62.4206	62.4206	8.160706564257913
SRR32060312	ENST00000584633	Amyloid	-0.12573237024959322	0.808083485223	0.5815138672098852	1	ENSG00000072134.16	EPN2	protein_coding	True	15.0428	15.0428	0.0
SRR32060312	ENST00000584642	Amyloid	-0.2778925219800107	0.620059037024124	0.8194330876118797	1	ENSG00000079134.13	THOC1	protein_coding	True	35.1739	35.1739	0.0
SRR32060312	ENST00000584788	Amyloid	0.14520402314393901	0.881126983356101	0.5384648632583526	1	ENSG00000176809.11	LRRC37A3	protein_coding	True	16.6479	16.6479	2.417342002836426
SRR32060312	ENST00000585037	Amyloid	-1.4117714120671914	0.514387000040437	0.8346939923966927	1	ENSG00000154040.21	CABYR	protein_coding	True	5.66377	5.66377	0.0
SRR32060312	ENST00000585098	Amyloid	-1.1647325830305832	0.647582516446339	0.7901873383859593	1	ENSG00000166579.16	NDEL1	protein_coding	True	41.2756	41.2756	0.0
SRR32060312	ENST00000585409	Amyloid	-1.112007284239563	0.699039089136758	0.5919864256175039	1	ENSG00000130332.15	LSM7	protein_coding	True	4.60628	4.60628	0.0
SRR32060312	ENST00000585437	Amyloid	-0.2608199985531796	0.915677340901845	0.7568425760050359	1	ENSG00000130734.10	ATG4D	protein_coding	True	9.87149	9.87149	0.0
SRR32060312	ENST00000585523	Amyloid	0.12391898611816628	0.737643887169732	0.783341022510076	1	ENSG00000013306.16	SLC25A39	protein_coding	True	1.82877	1.82877	0.22661932938171378
SRR32060312	ENST00000585632	Amyloid	-0.28065486078968455	0.699039089136758	0.8570496573555741	1	ENSG00000159882.13	ZNF230	protein_coding	True	2.8101	2.8101	0.0
SRR32060312	ENST00000585661	Amyloid	0.46218166794663434	0.611571912024745	0.6240484710307246	1	ENSG00000267740.5	ENSG00000267740	protein_coding	True	33.5299	33.5299	15.496904921902274
SRR32060312	ENST00000585671	Amyloid	0.15490116966281767	0.844011959609018	0.7447742795982482	1	ENSG00000127540.12	UQCR11	protein_coding	True	1.5823	1.5823	0.24510011266213175
SRR32060312	ENST00000585994	Amyloid	-0.16210628243739006	0.869243222790281	0.55122428068974	1	ENSG00000196357.12	ZNF565	protein_coding	True	2.87116	2.87116	0.0
SRR32060312	ENST00000586353	Amyloid	-0.43478225262117515	0.809793185859082	0.8981556112323227	1	ENSG00000198453.15	ZNF568	protein_coding	True	3.72294	3.72294	0.0
SRR32060312	ENST00000586501	Amyloid	-0.08346119050648122	0.743745498553734	0.7451388433464116	1	ENSG00000150477.15	KIAA1328	protein_coding	True	95.7668	95.7668	0.0
SRR32060312	ENST00000586649	Amyloid	0.1979828132158924	0.838392775261399	0.6976727933248058	1	ENSG00000105048.18	TNNT1	protein_coding	True	21.5604	21.5604	4.268588647872513
SRR32060312	ENST00000586868	Amyloid	-0.3818153684094822	0.789486767679163	0.8843586779797824	1	ENSG00000105254.12	TBCB	protein_coding	True	50.4769	50.4769	0.0
SRR32060312	ENST00000586933	Amyloid	-0.2414716125575281	0.545704032724493	0.8070331099453975	1	ENSG00000251247.13	ZNF345	protein_coding	True	3.56004	3.56004	0.0
SRR32060312	ENST00000586939	Amyloid	0.6071453332768117	0.810156395859043	0.5964317427115723	1	ENSG00000079805.19	DNM2	protein_coding	True	13.9743	13.9743	8.484431264270576
SRR32060312	ENST00000587295	Amyloid	-0.6351993812984217	0.750603017349046	0.9575575319868156	1	ENSG00000005961.19	ITGA2B	protein_coding	True	54.7784	54.7784	0.0
SRR32060312	ENST00000587349	Amyloid	0.5291738821656133	0.748206955307033	0.5585315347203592	1	ENSG00000189164.15	ZNF527	protein_coding	True	5.97884	5.97884	3.163845907112742
SRR32060312	ENST00000587351	Amyloid	-1.7488279456163363	0.586545819673681	0.7809952649272802	1	ENSG00000105058.12	FAM32A	protein_coding	True	12.8268	12.8268	0.0
SRR32060312	ENST00000587422	Amyloid	-2.0648743747983067	0.636612179779747	0.909163093790156	1	ENSG00000186496.12	ZNF396	protein_coding	True	73.8794	73.8794	0.0
SRR32060312	ENST00000587502	Amyloid	-0.18202075140396629	0.784244431485202	0.8349404921989645	1	ENSG00000130332.15	LSM7	protein_coding	True	6.31562	6.31562	0.0
SRR32060312	ENST00000587567	Amyloid	-0.15709120352268563	0.707222839857807	0.5911654673726472	1	ENSG00000186017.16	ZNF566	protein_coding	True	7.23331	7.23331	0.0
SRR32060312	ENST00000587742	Amyloid	-0.5437432862893209	0.620692633423879	0.5344396087610326	1	ENSG00000133243.10	BTBD2	protein_coding	True	7.98452	7.98452	0.0
SRR32060312	ENST00000588123	Amyloid	-0.7995388112174547	0.887343189413105	0.5619580582246594	2	ENSG00000116044.17	NFE2L2	protein_coding	True	1.98822	1.98822	0.0
SRR32060312	ENST00000588130	Amyloid	-1.3166155913359747	0.636612179779747	0.6803380293303889	1	ENSG00000055483.20	USP36	protein_coding	True	11.1929	11.1929	0.0
SRR32060312	ENST00000588162	Amyloid	-0.49997497221077947	0.691775623040049	0.902759961355348	1	ENSG00000141759.15	TXNL4A	protein_coding	True	59.6095	59.6095	0.0
SRR32060312	ENST00000588276	Amyloid	-0.09907576630205447	0.814587950069169	0.660004526111547	1	ENSG00000126581.13	BECN1	protein_coding	True	9.08026	9.08026	0.0
SRR32060312	ENST00000588470	Amyloid	0.5975540792123379	0.759578036549033	0.7413771081307656	1	ENSG00000166398.14	GARRE1	protein_coding	True	118.072	118.072	70.55440440190762
SRR32060312	ENST00000588885	Amyloid	-0.7289255068255922	0.660825594101173	0.5350800508246815	1	ENSG00000132005.9	RFX1	protein_coding	True	14.5094	14.5094	0.0
SRR32060312	ENST00000589054	Amyloid	-0.5137918614799696	0.810156395859043	0.7781824258751848	1	ENSG00000049759.20	NEDD4L	protein_coding	True	12.0896	12.0896	0.0
SRR32060312	ENST00000589346	Amyloid	-0.04499794044299492	0.699039089136758	0.6413160700396453	1	ENSG00000177150.13	FAM210A	protein_coding	True	22.7377	22.7377	0.0
SRR32060312	ENST00000589348	Amyloid	-0.12020584572153688	0.803010408607917	0.6768183731027158	1	ENSG00000129354.12	AP1M2	protein_coding	True	1.0908	1.0908	0.0
SRR32060312	ENST00000589522	Amyloid	0.1670418174661916	0.889817000611829	0.7311542182793085	1	ENSG00000159915.13	ZNF233	protein_coding	True	27.9097	27.9097	4.662087078696649
SRR32060312	ENST00000589711	Amyloid	-0.37287671073191964	0.606755182983519	0.5321440357633745	1	ENSG00000108639.8	SYNGR2	protein_coding	True	113.402	113.402	0.0
SRR32060312	ENST00000589833	Amyloid	-0.7474614341442056	0.699708836400517	0.6134492714900365	1	ENSG00000196437.12	ZNF569	protein_coding	True	1.95831	1.95831	0.0
SRR32060312	ENST00000589880	Amyloid	0.15490116966281767	0.844011959609018	0.7447742795982482	1	ENSG00000127540.12	UQCR11	protein_coding	True	29.1563	29.1563	4.516344909695416
SRR32060312	ENST00000590121	Amyloid	0.000765349149256056	0.642181099251102	0.5946637166694995	1	ENSG00000104889.7	RNASEH2A	protein_coding	True	1.08591	1.08591	0.0008311002660860015
SRR32060312	ENST00000590211	Amyloid	-0.2328421537920506	0.562546473297313	0.7188595109169813	1	ENSG00000126247.11	CAPNS1	protein_coding	True	255.878	255.878	0.0
SRR32060312	ENST00000590247	Amyloid	-0.032846968706197854	0.799645520127281	0.5678432802561989	1	ENSG00000105185.12	PDCD5	protein_coding	True	16.794	16.794	0.0
SRR32060312	ENST00000590258	Amyloid	-0.4707224919549898	0.525178272340543	0.6369376929367688	1	ENSG00000134779.15	TPGS2	protein_coding	True	1.16271	1.16271	0.0
SRR32060312	ENST00000590300	Amyloid	0.10474219782250953	0.839845160894803	0.567198063574347	1	ENSG00000108669.18	CYTH1	protein_coding	True	19.5823	19.5823	2.0510931599182456
SRR32060312	ENST00000590432	Amyloid	-0.11915140612706203	0.677220467462347	0.5336948799304858	1	ENSG00000006125.18	AP2B1	protein_coding	True	93.5017	93.5017	0.0
SRR32060312	ENST00000590437	Amyloid	0.44912690899192864	0.751590711327639	0.6555298170163791	1	ENSG00000184828.10	ZBTB7C	protein_coding	True	20.7974	20.7974	9.340671761880367
SRR32060312	ENST00000590515	Amyloid	0.9184184452591723	0.675234773360764	0.5442999741534306	1	ENSG00000171791.14	BCL2	protein_coding	True	15.7277	15.7277	14.444609995916169
SRR32060312	ENST00000590618	Amyloid	-1.3257150625299259	0.592771695323064	0.8947551748319458	1	ENSG00000126267.11	COX6B1	protein_coding	True	4.08944	4.08944	0.0
SRR32060312	ENST00000590635	Amyloid	0.6171930001674676	0.662664527953798	0.9563477652436404	1	ENSG00000060069.18	CTDP1	protein_coding	True	2.33958	2.33958	1.4439724357779846
SRR32060312	ENST00000591250	Amyloid	0.6804316552940758	0.791524991974528	0.9547723430558768	1	ENSG00000099341.13	PSMD8	protein_coding	True	1.11886	1.11886	0.7613077661510933
SRR32060312	ENST00000591259	Amyloid	0.33486761011280775	0.807415326438268	0.522547906033924	1	ENSG00000181666.19	ZNF875	protein_coding	True	19.5981	19.5981	6.562769131511679
SRR32060312	ENST00000591508	Amyloid	-0.08914214806841614	0.754391866066176	0.8857798098652481	1	ENSG00000130803.15	ZNF317	protein_coding	True	26.6263	26.6263	0.0
SRR32060312	ENST00000591615	Amyloid	-0.12856711457467268	0.779096484697108	0.85796870049181	1	ENSG00000141576.16	RNF157	protein_coding	True	14.2534	14.2534	0.0
SRR32060312	ENST00000591664	Amyloid	-0.408830135910736	0.814587950069169	0.6261236644028367	1	ENSG00000198182.13	ZNF607	protein_coding	True	1.2518	1.2518	0.0
SRR32060312	ENST00000591899	Amyloid	0.15490116966281767	0.844011959609018	0.7447742795982482	1	ENSG00000127540.12	UQCR11	protein_coding	True	215.655	215.655	33.405211554546604
SRR32060312	ENST00000592478	Amyloid	0.19979375491882073	0.749492875058117	0.8179510005598215	1	ENSG00000079999.14	KEAP1	protein_coding	True	6.52383	6.52383	1.3034204795612878
SRR32060312	ENST00000592610	Amyloid	-0.015236450011924151	0.691979268265125	0.734080848572663	1	ENSG00000214456.8	PLIN5	protein_coding	True	20.0309	20.0309	0.0
SRR32060312	ENST00000592711	Amyloid	-0.35814536955801035	0.85611439723745	0.7352623366994758	1	ENSG00000168096.15	ANKS3	protein_coding	True	2.19698	2.19698	0.0
SRR32060312	ENST00000593087	Amyloid	-0.8360559269534018	0.605705184606909	0.6065388873777399	1	ENSG00000198258.11	UBL5	protein_coding	True	46.1538	46.1538	0.0
SRR32060312	ENST00000593130	Amyloid	-0.7447663337473168	0.866119263999545	0.6331398005003254	1	ENSG00000172466.16	ZNF24	protein_coding	True	7.3349	7.3349	0.0
SRR32060312	ENST00000593447	Amyloid	-0.6732857451239401	0.786027565225164	0.7967278544307075	1	ENSG00000011422.12	PLAUR	protein_coding	True	6.73066	6.73066	0.0
SRR32060312	ENST00000593511	Amyloid	0.3853848640662026	0.799490864495856	0.5470609272828807	1	ENSG00000171017.11	LRRC8E	protein_coding	True	7.78443	7.78443	3.0000015077913655
SRR32060312	ENST00000593918	Amyloid	-0.05514905400035299	0.642181099251102	0.6840307157837878	1	ENSG00000203326.12	ZNF525	protein_coding	True	37.7604	37.7604	0.0
SRR32060312	ENST00000594030	Amyloid	-0.3644282436792857	0.642181099251102	0.5570260700257086	1	ENSG00000196417.13	ZNF765	protein_coding	True	5.49048	5.49048	0.0
SRR32060312	ENST00000594034	Amyloid	0.7313823588330544	0.917586033222489	0.5496895930133006	1	ENSG00000125734.16	GPR108	protein_coding	True	13.0895	13.0895	9.573429698425521
SRR32060312	ENST00000594180	Amyloid	0.7250408834859212	0.747774846403478	0.5637489163902547	1	ENSG00000063127.16	SLC6A16	protein_coding	True	35.4865	35.4865	25.7291631569377
SRR32060312	ENST00000594245	Amyloid	0.03541650386588389	0.584466962165207	0.6960063344189967	1	ENSG00000172687.14	ZNF738	protein_coding	True	30.4324	30.4324	1.0778092033853521
SRR32060312	ENST00000594425	Amyloid	-0.001929318033662941	0.803010408607917	0.6155805988962133	1	ENSG00000196705.8	ZNF431	protein_coding	True	6.89263	6.89263	0.0
SRR32060312	ENST00000594684	Amyloid	0.0888576131702071	0.751499814396722	0.6523321767494281	1	ENSG00000269026.2	ENSG00000269026	protein_coding	True	6.38744	6.38744	0.5675726908499845
SRR32060312	ENST00000594729	Amyloid	-4.433508347016509	0.756589660653879	0.7779051511643488	1	ENSG00000196235.14	SUPT5H	protein_coding	True	27.6594	27.6594	0.0
SRR32060312	ENST00000595051	Amyloid	-0.6734125464550151	0.623898802290621	0.5298759823313736	1	ENSG00000269858.6	EGLN2	protein_coding	True	45.8999	45.8999	0.0
SRR32060312	ENST00000595379	Amyloid	-1.8197359071436279	0.830579548229548	0.6852164485547716	1	ENSG00000006712.15	PAF1	protein_coding	True	26.3702	26.3702	0.0
SRR32060312	ENST00000595418	Amyloid	-0.8555030256813719	0.699039089136758	0.8469675725943954	1	ENSG00000198093.11	ZNF649	protein_coding	True	5.86581	5.86581	0.0
SRR32060312	ENST00000595552	Amyloid	0.005458305197053937	0.677496239680687	0.8349061093362575	1	ENSG00000130517.14	PGPEP1	protein_coding	True	7.34406	7.34406	0.04008612056064505
SRR32060312	ENST00000595573	Amyloid	-0.5000312049219858	0.915677340901845	0.769771295499406	1	ENSG00000099330.9	OCEL1	protein_coding	True	2.16181	2.16181	0.0
SRR32060312	ENST00000595636	Amyloid	-0.5577764489200797	0.713689619204325	0.826492204985996	1	ENSG00000130755.13	GMFG	protein_coding	True	2.31391	2.31391	0.0
SRR32060312	ENST00000595740	Amyloid	0.17045573056103325	0.704493808547596	0.8387040827580075	1	ENSG00000086548.9	CEACAM6	protein_coding	True	1.82387	1.82387	0.31088908368784873
SRR32060312	ENST00000595766	Amyloid	-0.272888129026834	0.62423353437317	0.5840911210350535	1	ENSG00000196466.10	ZNF799	protein_coding	True	6.52181	6.52181	0.0
SRR32060312	ENST00000596012	Amyloid	-0.37171779383121684	0.620059037024124	0.703136913561639	1	ENSG00000090372.15	STRN4	protein_coding	True	11.8637	11.8637	0.0
SRR32060312	ENST00000596080	Amyloid	0.006428445586249401	0.887343189413105	0.7036910223079201	1	ENSG00000063180.9	CA11	protein_coding	True	2.5528	2.5528	0.016410535507573064
SRR32060312	ENST00000596272	Amyloid	-0.5605932638655473	0.805756777510415	0.6628541598903216	1	ENSG00000221983.8	UBA52	protein_coding	True	7.05373	7.05373	0.0
SRR32060312	ENST00000596504	Amyloid	-0.9674626013380221	0.666739442601968	0.7068662888069853	1	ENSG00000105497.8	ZNF175	protein_coding	True	1.05406	1.05406	0.0
SRR32060312	ENST00000596530	Amyloid	-0.4557565032281863	0.67340316862107	0.662331590335083	1	ENSG00000237440.9	ZNF737	protein_coding	True	5.05746	5.05746	0.0
SRR32060312	ENST00000596544	Amyloid	0.5436236220215969	0.817073206664234	0.7800794419387161	1	ENSG00000170956.17	CEACAM3	protein_coding	True	3.39239	3.39239	1.8441833460362018
